0,1,2,3,4
226.62194428913378,-58.42750179811727,-4.459626519497961,-11.382533283655373,-0.6533216227109476
226.58391401999938,-11.79068004471518,1.0886851839618823,15.946565915400056,3.5651495544559184
227.28820452457174,45.504963681492285,6.3785385528242005,5.858674850108404,-8.501082390636753
227.75604919450387,65.11449662996193,1.1661190151418894,-21.73295492633006,13.970840495145794
228.32552749334153,31.716934916019213,-6.030121187661931,5.465301214762046,-17.187923340719585
229.6730374641432,-26.72552279896968,-3.1532368983965857,21.86139071183473,15.543689599849513
230.7880620742176,-65.50421641062387,2.5272250808871637,-21.072917418998312,-9.463522387401204
232.37142265141918,-51.96807172334388,4.176458304003937,-10.642315167160001,0.948555391127944
234.12227886505895,3.2535712214961197,-0.5485673990890445,29.22483244062557,6.514827743010553
235.58417687897267,55.91444452248521,-4.820756108624959,-6.203299882411671,-10.259646222128373
237.56533413129185,65.93263300237491,0.19963986442484433,-26.12870279977317,9.841618176501699
239.8934669077641,23.79337791162926,5.003972067473611,19.297082515423416,-7.525305698413551
241.67459684976376,-40.0610279721346,-0.9574032835246601,15.370077119769329,5.29397917610174
244.03482584642083,-72.68706509350194,-5.051152256560195,-23.613777734999037,-3.3781736999234435
246.51841697091052,-47.99246844931719,-0.5655070841905512,-6.210149480640177,0.4772061026239212
248.77757991900876,14.984174591743223,5.188999244311938,24.127745300688556,4.025827192857497
251.36164471981283,68.46565905951007,4.3361811504784455,-0.46782712600475307,-9.191763009877317
254.2719392998708,69.57583804999074,-3.6051463492624163,-24.498687568656255,13.042397404883936
257.64488992481836,15.429152461382074,-8.146748414934786,7.112808683047586,-14.357168433185546
262.14336211951604,-53.03609542478069,-1.7448903000760416,22.96668558104174,11.147163641164383
267.0240623234553,-85.2406493076833,4.7868140937539385,-17.751038473575576,-5.4973480073559085
272.07074095746657,-54.89775763530122,3.359657720708872,-17.01629522259678,-0.8923132803762656
277.69714074288333,19.199544052557695,-0.7326384239701115,26.989310294127954,6.086749189863507
283.40683978811836,81.668372946677,-3.1218523509559857,4.034743066402241,-10.058569791234785
